,,,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,String 5 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 1,5 Cathode Concentration","Cell 1,5 Anode Concentration","Cell 1,5 Anode SEI Length","Cell 1,5 Voltage","Cell 1,5 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area","Cell 2,5 Cathode Concentration","Cell 2,5 Anode Concentration","Cell 2,5 Anode SEI Length","Cell 2,5 Voltage","Cell 2,5 Capacity by Area","Cell 3,1 Cathode Concentration","Cell 3,1 Anode Concentration","Cell 3,1 Anode SEI Length","Cell 3,1 Voltage","Cell 3,1 Capacity by Area","Cell 3,2 Cathode Concentration","Cell 3,2 Anode Concentration","Cell 3,2 Anode SEI Length","Cell 3,2 Voltage","Cell 3,2 Capacity by Area","Cell 3,3 Cathode Concentration","Cell 3,3 Anode Concentration","Cell 3,3 Anode SEI Length","Cell 3,3 Voltage","Cell 3,3 Capacity by Area","Cell 3,4 Cathode Concentration","Cell 3,4 Anode Concentration","Cell 3,4 Anode SEI Length","Cell 3,4 Voltage","Cell 3,4 Capacity by Area","Cell 3,5 Cathode Concentration","Cell 3,5 Anode Concentration","Cell 3,5 Anode SEI Length","Cell 3,5 Voltage","Cell 3,5 Capacity by Area","Cell 4,1 Cathode Concentration","Cell 4,1 Anode Concentration","Cell 4,1 Anode SEI Length","Cell 4,1 Voltage","Cell 4,1 Capacity by Area","Cell 4,2 Cathode Concentration","Cell 4,2 Anode Concentration","Cell 4,2 Anode SEI Length","Cell 4,2 Voltage","Cell 4,2 Capacity by Area","Cell 4,3 Cathode Concentration","Cell 4,3 Anode Concentration","Cell 4,3 Anode SEI Length","Cell 4,3 Voltage","Cell 4,3 Capacity by Area","Cell 4,4 Cathode Concentration","Cell 4,4 Anode Concentration","Cell 4,4 Anode SEI Length","Cell 4,4 Voltage","Cell 4,4 Capacity by Area","Cell 4,5 Cathode Concentration","Cell 4,5 Anode Concentration","Cell 4,5 Anode SEI Length","Cell 4,5 Voltage","Cell 4,5 Capacity by Area","Cell 5,1 Cathode Concentration","Cell 5,1 Anode Concentration","Cell 5,1 Anode SEI Length","Cell 5,1 Voltage","Cell 5,1 Capacity by Area","Cell 5,2 Cathode Concentration","Cell 5,2 Anode Concentration","Cell 5,2 Anode SEI Length","Cell 5,2 Voltage","Cell 5,2 Capacity by Area","Cell 5,3 Cathode Concentration","Cell 5,3 Anode Concentration","Cell 5,3 Anode SEI Length","Cell 5,3 Voltage","Cell 5,3 Capacity by Area","Cell 5,4 Cathode Concentration","Cell 5,4 Anode Concentration","Cell 5,4 Anode SEI Length","Cell 5,4 Voltage","Cell 5,4 Capacity by Area","Cell 5,5 Cathode Concentration","Cell 5,5 Anode Concentration","Cell 5,5 Anode SEI Length","Cell 5,5 Voltage","Cell 5,5 Capacity by Area",Time,Global Time
8,CV-charge,22,20.5,49.586164233903375,9.9172328467863,9.917232846762168,9.917232846795248,9.917232846774427,9.917232846785238,32370.973077139086,15360.332876717077,5.336877027140721e-09,4.100000000000227,-0.0,32370.973077122482,15360.332876734668,5.336877007307188e-09,4.099999999999798,-0.0,32370.973077148432,15360.332876704537,5.3368770207994835e-09,4.099999999999904,-0.0,32370.973077131697,15360.332876724871,5.336877007391387e-09,4.099999999999707,-0.0,32370.973077146256,15360.332876709179,5.336877013581092e-09,4.099999999999654,-0.0,32370.973077141112,15360.332876716115,5.336877016107109e-09,4.099999999999862,-0.0,32370.973077124603,15360.332876733664,5.336877017160046e-09,4.1000000000000405,-0.0,32370.973077148494,15360.33287670691,5.336877011413683e-09,4.099999999999638,-0.0,32370.973077133553,15360.33287672284,5.336877024115868e-09,4.1000000000001515,-0.0,32370.973077142786,15360.332876711549,5.336877017247195e-09,4.099999999999837,-0.0,32370.973077143903,15360.332876715025,5.336877018369837e-09,4.099999999999867,-0.0,32370.973077122126,15360.332876735958,5.336877013953505e-09,4.100000000000003,-0.0,32370.9730771506,15360.33287670428,5.336877032072774e-09,4.100000000000188,-0.0,32370.973077135528,15360.332876727574,5.336877009276029e-09,4.099999999999692,-0.0,32370.973077142065,15360.33287671208,5.33687701915231e-09,4.099999999999908,-0.0,32370.97307714035,15360.332876711407,5.336877025647632e-09,4.10000000000014,-0.0,32370.973077121485,15360.332876733104,5.336877025131716e-09,4.100000000000331,-0.0,32370.973077147442,15360.33287670692,5.3368770213562075e-09,4.099999999999948,-0.0,32370.973077129504,15360.332876721795,5.336877027268933e-09,4.10000000000032,-0.0,32370.973077135983,15360.33287671342,5.336877034498765e-09,4.100000000000481,-0.0,32370.973077141683,15360.332876717117,5.336877017937056e-09,4.099999999999906,-0.0,32370.973077120983,15360.33287673217,5.3368770076815025e-09,4.099999999999832,-0.0,32370.973077147057,15360.332876708477,5.336877033837611e-09,4.100000000000322,-0.0,32370.973077133225,15360.332876723392,5.336877023084697e-09,4.100000000000129,-0.0,32370.97307713924,15360.332876712919,5.33687702436216e-09,4.10000000000012,-0.0,1600.0000000000002,73411.13745718032
8,CV-charge,23,20.499999999999996,47.837179386860115,9.567435877377417,9.567435877353484,9.56743587738649,9.567435877365604,9.567435877377125,32223.872047380555,15521.005647466312,5.337375703750823e-09,4.100000000000223,-0.0,32223.87204736444,15521.00564748345,5.337375683900036e-09,4.099999999999801,-0.0,32223.87204738972,15521.00564745382,5.337375697422975e-09,4.099999999999913,-0.0,32223.872047373414,15521.005647474029,5.3373756840544715e-09,4.099999999999718,-0.0,32223.872047387835,15521.005647458365,5.337375690305496e-09,4.099999999999671,-0.0,32223.872047382654,15521.00564746518,5.3373756927383046e-09,4.099999999999866,-0.0,32223.872047366465,15521.005647482625,5.337375693753204e-09,4.100000000000038,-0.0,32223.87204739,15521.005647456324,5.337375688019046e-09,4.099999999999648,-0.0,32223.872047375397,15521.00564747191,5.337375700758008e-09,4.1000000000001435,-0.0,32223.872047384393,15521.005647460779,5.33737569390803e-09,4.099999999999848,-0.0,32223.87204738561,15521.005647464173,5.33737569498903e-09,4.099999999999867,-0.0,32223.87204736399,15521.005647484815,5.337375690603387e-09,4.100000000000004,-0.0,32223.872047392175,15521.005647453654,5.3373757086869465e-09,4.100000000000179,-0.0,32223.872047377336,15521.00564747659,5.337375685950336e-09,4.0999999999997,-0.0,32223.872047383757,15521.005647461216,5.3373756957917715e-09,4.099999999999915,-0.0,32223.872047381992,15521.005647460508,5.3373757022625945e-09,4.100000000000135,-0.0,32223.87204736346,15521.005647481956,5.337375701733413e-09,4.10000000000032,-0.0,32223.872047388904,15521.00564745629,5.3373756979489435e-09,4.099999999999949,-0.0,32223.872047371227,15521.00564747088,5.33737570391629e-09,4.1000000000003105,-0.0,32223.872047377638,15521.005647462516,5.337375711122476e-09,4.100000000000475,-0.0,32223.872047383295,15521.005647466349,5.337375694526861e-09,4.099999999999906,-0.0,32223.872047363067,15521.00564748097,5.337375684308639e-09,4.099999999999835,-0.0,32223.872047388602,15521.005647457809,5.3373757104251325e-09,4.1000000000003105,-0.0,32223.872047374844,15521.005647472413,5.337375699730629e-09,4.100000000000127,-0.0,32223.872047380828,15521.005647462187,5.337375699783041e-09,4.10000000000009,-0.0,1672.727272727273,73483.8647299076
8,CV-charge,24,20.500000000000004,46.175428489744,9.235085697954105,9.23508569793056,9.235085697962989,9.23508569794263,9.23508569795372,32081.58801285519,15676.399826615125,5.33786355856084e-09,4.100000000000218,-0.0,32081.588012839453,15676.399826631861,5.3378635387100715e-09,4.099999999999809,-0.0,32081.588012864282,15676.399826602761,5.33786355223317e-09,4.0999999999999135,-0.0,32081.588012848286,15676.399826622623,5.337863538864563e-09,4.099999999999729,-0.0,32081.588012862398,15676.399826606883,5.337863545115879e-09,4.099999999999676,-0.0,32081.588012857304,15676.399826613819,5.3378635475483185e-09,4.09999999999987,-0.0,32081.588012841286,15676.399826631052,5.337863548563268e-09,4.100000000000036,-0.0,32081.588012864504,15676.399826605224,5.337863542829251e-09,4.0999999999996595,-0.0,32081.588012850163,15676.399826620474,5.337863555568251e-09,4.100000000000136,-0.0,32081.588012858956,15676.399826609597,5.337863548717901e-09,4.099999999999852,-0.0,32081.588012860095,15676.399826612806,5.337863549799085e-09,4.099999999999873,-0.0,32081.588012838984,15676.39982663316,5.33786354541351e-09,4.100000000000001,-0.0,32081.58801286653,15676.399826602525,5.337863563497148e-09,4.100000000000172,-0.0,32081.588012852124,15676.399826625204,5.337863540760361e-09,4.099999999999709,-0.0,32081.588012858276,15676.399826609913,5.337863550601856e-09,4.099999999999919,-0.0,32081.58801285672,15676.399826609257,5.337863557072739e-09,4.100000000000125,-0.0,32081.58801283839,15676.399826630357,5.337863556543561e-09,4.100000000000311,-0.0,32081.588012863453,15676.39982660517,5.337863552759095e-09,4.099999999999952,-0.0,32081.588012845972,15676.399826619487,5.337863558726401e-09,4.100000000000306,-0.0,32081.588012852222,15676.39982661124,5.337863565932375e-09,4.1000000000004615,-0.0,32081.588012857705,15676.399826615127,5.337863549337017e-09,4.099999999999915,-0.0,32081.588012837834,15676.399826629207,5.337863539118685e-09,4.099999999999842,-0.0,32081.58801286298,15676.399826606646,5.337863565235234e-09,4.100000000000304,-0.0,32081.58801284972,15676.399826620896,5.3378635545407665e-09,4.100000000000119,-0.0,32081.588012855216,15676.399826610865,5.3378635545913974e-09,4.100000000000093,-0.0,1745.4545454545455,73556.59200263486
8,CV-charge,25,20.499999999999993,44.59847913442805,8.919695826890838,8.919695826867727,8.919695826899517,8.919695826879545,8.919695826890425,31944.175975910603,15826.456600794729,5.338340457376069e-09,4.100000000000207,-0.0,31944.175975895127,15826.456600811118,5.338340437524991e-09,4.099999999999815,-0.0,31944.17597591943,15826.456600782489,5.338340451048277e-09,4.099999999999912,-0.0,31944.175975903654,15826.456600802092,5.3383404376795564e-09,4.09999999999974,-0.0,31944.175975917733,15826.456600786585,5.338340443931251e-09,4.09999999999968,-0.0,31944.17597591255,15826.456600793588,5.338340446363386e-09,4.099999999999875,-0.0,31944.175975896997,15826.45660081029,5.33834044737834e-09,4.10000000000003,-0.0,31944.175975919545,15826.45660078517,5.3383404416442075e-09,4.099999999999672,-0.0,31944.175975905513,15826.456600799995,5.338340454383082e-09,4.100000000000132,-0.0,31944.17597591415,15826.456600789312,5.3383404475331064e-09,4.099999999999858,-0.0,31944.175975915292,15826.456600792531,5.338340448613998e-09,4.099999999999874,-0.0,31944.17597589466,15826.45660081258,5.338340444228482e-09,4.100000000000002,-0.0,31944.175975921655,15826.456600782181,5.338340462312257e-09,4.100000000000162,-0.0,31944.17597590764,15826.456600804533,5.338340439575463e-09,4.099999999999714,-0.0,31944.175975913447,15826.456600789616,5.3383404494171244e-09,4.099999999999921,-0.0,31944.175975911963,15826.456600789048,5.338340455887702e-09,4.100000000000124,-0.0,31944.17597589383,15826.45660080968,5.338340455358653e-09,4.100000000000303,-0.0,31944.175975918504,15826.456600784948,5.338340451574156e-09,4.099999999999955,-0.0,31944.175975901326,15826.4566007988,5.3383404575414765e-09,4.100000000000298,-0.0,31944.175975907514,15826.45660079081,5.338340464747519e-09,4.100000000000447,-0.0,31944.175975913,15826.45660079474,5.3383404481520964e-09,4.099999999999917,-0.0,31944.175975893642,15826.456600808644,5.33834043793354e-09,4.099999999999847,-0.0,31944.175975918053,15826.456600786556,5.338340464050453e-09,4.100000000000297,-0.0,31944.175975905022,15826.456600800386,5.338340453355777e-09,4.100000000000117,-0.0,31944.17597591031,15826.456600790549,5.338340453399399e-09,4.10000000000009,-0.0,1818.1818181818182,73629.31927536214
8,CV-charge,26,20.5,43.100579656129725,8.620115931230979,8.620115931208405,8.620115931239608,8.62011593122,8.620115931230734,31811.39124284962,15971.445153510322,5.338806935956901e-09,4.100000000000205,-0.0,31811.391242834456,15971.445153526207,5.338806916106184e-09,4.099999999999823,-0.0,31811.391242858354,15971.445153497913,5.338806929628982e-09,4.099999999999915,-0.0,31811.391242842965,15971.445153517407,5.338806916260469e-09,4.099999999999747,-0.0,31811.391242856775,15971.445153502069,5.338806922512194e-09,4.099999999999686,-0.0,31811.391242851627,15971.445153508992,5.3388069249441545e-09,4.09999999999988,-0.0,31811.391242836486,15971.445153525297,5.3388069259594434e-09,4.100000000000028,-0.0,31811.391242858466,15971.445153500694,5.338806920224786e-09,4.099999999999683,-0.0,31811.391242844744,15971.445153515268,5.3388069329641114e-09,4.100000000000128,-0.0,31811.391242853384,15971.445153504801,5.338806926114423e-09,4.099999999999858,-0.0,31811.391242854406,15971.44515350792,5.338806927194971e-09,4.099999999999877,-0.0,31811.391242834172,15971.44515352767,5.3388069228093875e-09,4.100000000000003,-0.0,31811.391242860525,15971.44515349782,5.338806940893033e-09,4.100000000000158,-0.0,31811.39124284695,15971.44515351987,5.338806918156198e-09,4.09999999999972,-0.0,31811.391242852496,15971.445153505043,5.3388069279981525e-09,4.099999999999924,-0.0,31811.39124285104,15971.44515350448,5.3388069344683576e-09,4.100000000000118,-0.0,31811.391242833237,15971.44515352459,5.338806933939595e-09,4.1000000000002945,-0.0,31811.391242857426,15971.4451535005,5.338806930154788e-09,4.099999999999957,-0.0,31811.391242840367,15971.44515351409,5.338806936122492e-09,4.100000000000294,-0.0,31811.391242846592,15971.445153506218,5.338806943328738e-09,4.10000000000044,-0.0,31811.391242852056,15971.445153510213,5.338806926732973e-09,4.099999999999919,-0.0,31811.391242833153,15971.445153523578,5.338806916514528e-09,4.099999999999852,-0.0,31811.391242857073,15971.445153502133,5.338806942631162e-09,4.100000000000287,-0.0,31811.391242844307,15971.445153515613,5.338806931936475e-09,4.100000000000109,-0.0,31811.39124284939,15971.445153506114,5.3388069319866784e-09,4.100000000000092,-0.0,1890.909090909091,73702.0465480894
8,CV-charge,27,20.500000000000007,41.67642892167893,8.335285784340794,8.335285784318492,8.335285784349146,8.335285784329981,8.335285784340515,31683.00525099519,16111.616625275405,5.339263493441103e-09,4.100000000000201,-0.0,31683.005250980234,16111.616625290899,5.3392634735903964e-09,4.099999999999828,-0.0,31683.005251003808,16111.616625263052,5.339263487113414e-09,4.099999999999918,-0.0,31683.005250988757,16111.616625282297,5.339263473744748e-09,4.099999999999754,-0.0,31683.00525100234,16111.616625267256,5.3392634799957795e-09,4.09999999999969,-0.0,31683.00525099714,16111.616625273888,5.339263482428418e-09,4.099999999999886,-0.0,31683.005250982267,16111.616625290075,5.339263483443724e-09,4.100000000000026,-0.0,31683.005251003782,16111.616625265833,5.33926347770926e-09,4.099999999999697,-0.0,31683.00525099042,16111.616625280181,5.339263490448428e-09,4.100000000000124,-0.0,31683.005250998856,16111.616625269795,5.3392634835990536e-09,4.09999999999986,-0.0,31683.005251000082,16111.616625272974,5.339263484679207e-09,4.099999999999877,-0.0,31683.005250979917,16111.61662529232,5.3392634802934e-09,4.100000000000005,-0.0,31683.00525100585,16111.616625262985,5.339263498377496e-09,4.100000000000151,-0.0,31683.00525099262,16111.616625284638,5.339263475640523e-09,4.099999999999729,-0.0,31683.005250998045,16111.61662527011,5.339263485482419e-09,4.099999999999927,-0.0,31683.00525099653,16111.616625269624,5.339263491952844e-09,4.100000000000119,-0.0,31683.005250979153,16111.616625289362,5.33926349142363e-09,4.100000000000286,-0.0,31683.00525100287,16111.616625265804,5.33926348763914e-09,4.099999999999958,-0.0,31683.005250986113,16111.61662527901,5.339263493606469e-09,4.100000000000287,-0.0,31683.00525099217,16111.616625271266,5.339263500812528e-09,4.100000000000429,-0.0,31683.00525099771,16111.61662527514,5.339263484217278e-09,4.099999999999922,-0.0,31683.005250979033,16111.616625288218,5.3392634739990576e-09,4.099999999999857,-0.0,31683.00525100249,16111.616625267461,5.339263500115799e-09,4.1000000000002785,-0.0,31683.00525098995,16111.616625280505,5.3392634894206754e-09,4.100000000000109,-0.0,31683.005250994793,16111.616625271288,5.339263489461303e-09,4.100000000000098,-0.0,1963.6363636363637,73774.77382081668
8,CV-charge,28,20.499999999999996,40.32113668544591,8.064227337094065,8.064227337072234,8.06422733710221,8.06422733708359,8.064227337093802,31558.804463114277,16247.20561653345,5.339710595753305e-09,4.100000000000199,-0.0,31558.804463099783,16247.205616548725,5.339710575903017e-09,4.099999999999833,-0.0,31558.804463122717,16247.205616521303,5.3397105894253244e-09,4.0999999999999215,-0.0,31558.804463108125,16247.205616540343,5.339710576056466e-09,4.099999999999765,-0.0,31558.804463121454,16247.205616525693,5.339710582307354e-09,4.099999999999698,-0.0,31558.804463116398,16247.205616531937,5.33971058474104e-09,4.099999999999887,-0.0,31558.80446310189,16247.205616547808,5.339710585755756e-09,4.10000000000002,-0.0,31558.80446312307,16247.20561652421,5.33971058002171e-09,4.099999999999701,-0.0,31558.804463109936,16247.205616538056,5.339710592760951e-09,4.100000000000113,-0.0,31558.804463118136,16247.205616528034,5.339710585912261e-09,4.099999999999863,-0.0,31558.804463119293,16247.205616531153,5.339710586991828e-09,4.099999999999874,-0.0,31558.804463099466,16247.20561655001,5.339710582605937e-09,4.100000000000008,-0.0,31558.804463124892,16247.205616521276,5.339710600690041e-09,4.100000000000143,-0.0,31558.80446311191,16247.205616542622,5.339710577952811e-09,4.099999999999737,-0.0,31558.80446311712,16247.205616528196,5.339710587794449e-09,4.0999999999999295,-0.0,31558.80446311573,16247.205616527795,5.3397105942658175e-09,4.100000000000114,-0.0,31558.80446309867,16247.20561654729,5.339710593736149e-09,4.100000000000277,-0.0,31558.80446312186,16247.205616524214,5.339710589951396e-09,4.0999999999999615,-0.0,31558.804463105535,16247.205616537014,5.339710595918727e-09,4.1000000000002785,-0.0,31558.804463111348,16247.205616529478,5.339710603124984e-09,4.100000000000418,-0.0,31558.804463116776,16247.205616533272,5.33971058653005e-09,4.099999999999924,-0.0,31558.804463098502,16247.205616546042,5.339710576311347e-09,4.099999999999862,-0.0,31558.804463121425,16247.205616525709,5.339710602427999e-09,4.100000000000271,-0.0,31558.804463109253,16247.205616538418,5.339710591732752e-09,4.100000000000106,-0.0,31558.804463114113,16247.20561652952,5.339710591790469e-09,4.100000000000091,-0.0,2036.3636363636365,73847.50109354395
8,CV-charge,29,20.5,39.03020716574234,7.8060414331533075,7.806041433131809,7.806041433161218,7.806041433143137,7.80604143315287,31438.589617728194,16378.431009756345,5.340148677450446e-09,4.1000000000001995,-0.0,31438.589617714148,16378.431009771139,5.340148657600633e-09,4.099999999999838,-0.0,31438.589617736667,16378.43100974427,5.340148671122772e-09,4.0999999999999215,-0.0,31438.589617722402,16378.431009762957,5.340148657753752e-09,4.099999999999771,-0.0,31438.58961773533,16378.431009748425,5.3401486640046934e-09,4.099999999999705,-0.0,31438.589617730555,16378.431009754853,5.340148666438295e-09,4.09999999999989,-0.0,31438.589617716247,16378.431009770336,5.340148667453084e-09,4.100000000000018,-0.0,31438.589617736965,16378.43100974718,5.34014866171914e-09,4.099999999999713,-0.0,31438.589617724214,16378.431009760878,5.34014867445824e-09,4.100000000000111,-0.0,31438.589617732207,16378.431009750917,5.340148667609387e-09,4.099999999999865,-0.0,31438.589617733334,16378.431009754118,5.340148668689374e-09,4.099999999999881,-0.0,31438.58961771376,16378.43100977256,5.340148664303808e-09,4.100000000000007,-0.0,31438.589617738762,16378.43100974426,5.3401486823872225e-09,4.1000000000001355,-0.0,31438.589617726113,16378.431009765216,5.340148659649913e-09,4.099999999999743,-0.0,31438.58961773117,16378.431009750922,5.3401486694916786e-09,4.099999999999928,-0.0,31438.589617729896,16378.4310097507,5.34014867596329e-09,4.100000000000106,-0.0,31438.589617712998,16378.431009769787,5.340148675433818e-09,4.10000000000027,-0.0,31438.58961773576,16378.4310097472,5.340148671648829e-09,4.099999999999966,-0.0,31438.589617719663,16378.43100975976,5.3401486776161746e-09,4.100000000000275,-0.0,31438.58961772535,16378.431009752298,5.340148684822033e-09,4.100000000000407,-0.0,31438.589617731017,16378.431009756187,5.340148668227512e-09,4.099999999999924,-0.0,31438.589617712838,16378.431009768612,5.340148658008834e-09,4.099999999999867,-0.0,31438.589617735393,16378.431009748798,5.340148684125483e-09,4.100000000000263,-0.0,31438.589617723545,16378.431009761076,5.340148673430375e-09,4.100000000000101,-0.0,31438.589617727917,16378.43100975249,5.340148673486586e-09,4.100000000000096,-0.0,2109.0909090909095,73920.22836627123
8,CV-charge,30,20.500000000000004,37.79948379562852,7.55989675913055,7.559896759109414,7.55989675913815,7.559896759120363,7.559896759130043,31322.174237213698,16505.49761108114,5.340578145146728e-09,4.100000000000197,-0.0,31322.174237200066,16505.49761109571,5.340578125296973e-09,4.099999999999844,-0.0,31322.17423722217,16505.49761106932,5.34057813881888e-09,4.099999999999924,-0.0,31322.174237207953,16505.497611087667,5.34057812544991e-09,4.099999999999781,-0.0,31322.174237220977,16505.497611073264,5.34057813170038e-09,4.099999999999707,-0.0,31322.174237216233,16505.49761107978,5.340578134134534e-09,4.099999999999893,-0.0,31322.174237202322,16505.4976110949,5.340578135149244e-09,4.100000000000012,-0.0,31322.1742372224,16505.49761107224,5.340578129415445e-09,4.099999999999719,-0.0,31322.174237209932,16505.49761108557,5.3405781421545195e-09,4.1000000000001044,-0.0,31322.174237217638,16505.49761107579,5.340578135305485e-09,4.099999999999868,-0.0,31322.174237218907,16505.497611078965,5.340578136385551e-09,4.099999999999882,-0.0,31322.17423719975,16505.49761109713,5.3405781320001164e-09,4.100000000000005,-0.0,31322.174237224353,16505.497611069284,5.34057815008337e-09,4.1000000000001275,-0.0,31322.174237211973,16505.49761108987,5.3405781273461775e-09,4.099999999999747,-0.0,31322.1742372167,16505.49761107563,5.340578137187587e-09,4.099999999999929,-0.0,31322.17423721556,16505.49761107555,5.340578143659325e-09,4.100000000000103,-0.0,31322.1742371989,16505.49761109434,5.340578143129977e-09,4.1000000000002625,-0.0,31322.174237221196,16505.497611072333,5.340578139345215e-09,4.099999999999967,-0.0,31322.174237205323,16505.497611084495,5.3405781453123195e-09,4.1000000000002705,-0.0,31322.174237210922,16505.49761107703,5.34057815251783e-09,4.1000000000004,-0.0,31322.174237216685,16505.497611081133,5.340578135923733e-09,4.099999999999926,-0.0,31322.174237198815,16505.497611093204,5.340578125704783e-09,4.099999999999872,-0.0,31322.174237220763,16505.497611073904,5.340578151821681e-09,4.100000000000261,-0.0,31322.174237209325,16505.4976110856,5.3405781411266375e-09,4.100000000000096,-0.0,31322.174237213512,16505.497611077364,5.340578141200635e-09,4.100000000000096,-0.0,2181.818181818182,73992.9556389985
8,CV-charge,31,20.5,36.625132250755875,7.325026450155814,7.325026450135233,7.325026450163397,7.325026450146067,7.325026450155368,31209.383752009442,16628.597116514065,5.340999379548877e-09,4.100000000000192,-0.0,31209.383751996018,16628.59711652828,5.3409993596993555e-09,4.099999999999853,-0.0,31209.383752017657,16628.597116502562,5.340999373220651e-09,4.0999999999999295,-0.0,31209.383752004003,16628.59711652055,5.340999359851882e-09,4.09999999999979,-0.0,31209.383752016704,16628.597116506222,5.3409993661027335e-09,4.099999999999714,-0.0,31209.383752011843,16628.59711651272,5.340999368536597e-09,4.099999999999898,-0.0,31209.383751998423,16628.59711652742,5.340999369551404e-09,4.1000000000000085,-0.0,31209.38375201816,16628.597116505316,5.3409993638172236e-09,4.099999999999727,-0.0,31209.383752005855,16628.59711651846,5.340999376556668e-09,4.100000000000102,-0.0,31209.38375201348,16628.597116508863,5.340999369708178e-09,4.099999999999869,-0.0,31209.383752014586,16628.597116511963,5.340999370787686e-09,4.099999999999884,-0.0,31209.38375199578,16628.59711652984,5.3409993664022e-09,4.100000000000008,-0.0,31209.383752019923,16628.59711650243,5.340999384485248e-09,4.100000000000124,-0.0,31209.383752007943,16628.597116522727,5.340999361748178e-09,4.099999999999751,-0.0,31209.38375201252,16628.597116508754,5.340999371590209e-09,4.099999999999932,-0.0,31209.38375201143,16628.597116508485,5.340999378061393e-09,4.100000000000097,-0.0,31209.3837519951,16628.597116527,5.3409993775320866e-09,4.100000000000252,-0.0,31209.38375201694,16628.59711650544,5.340999373747072e-09,4.099999999999967,-0.0,31209.383752001177,16628.59711651734,5.3409993797144546e-09,4.100000000000267,-0.0,31209.383752006775,16628.59711651005,5.3409993869198354e-09,4.100000000000392,-0.0,31209.383752012473,16628.597116514135,5.3409993703258785e-09,4.099999999999929,-0.0,31209.38375199489,16628.597116525838,5.340999360106908e-09,4.099999999999878,-0.0,31209.38375201641,16628.59711650696,5.340999386223738e-09,4.100000000000254,-0.0,31209.383752005408,16628.59711651852,5.340999375528753e-09,4.100000000000092,-0.0,31209.383752009362,16628.597116510467,5.3409993756067046e-09,4.100000000000093,-0.0,2254.545454545455,74065.68291172577
