Cycle,Protocol,Stamps,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,String 5 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 1,5 Cathode Concentration","Cell 1,5 Anode Concentration","Cell 1,5 Anode SEI Length","Cell 1,5 Voltage","Cell 1,5 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area","Cell 2,5 Cathode Concentration","Cell 2,5 Anode Concentration","Cell 2,5 Anode SEI Length","Cell 2,5 Voltage","Cell 2,5 Capacity by Area","Cell 3,1 Cathode Concentration","Cell 3,1 Anode Concentration","Cell 3,1 Anode SEI Length","Cell 3,1 Voltage","Cell 3,1 Capacity by Area","Cell 3,2 Cathode Concentration","Cell 3,2 Anode Concentration","Cell 3,2 Anode SEI Length","Cell 3,2 Voltage","Cell 3,2 Capacity by Area","Cell 3,3 Cathode Concentration","Cell 3,3 Anode Concentration","Cell 3,3 Anode SEI Length","Cell 3,3 Voltage","Cell 3,3 Capacity by Area","Cell 3,4 Cathode Concentration","Cell 3,4 Anode Concentration","Cell 3,4 Anode SEI Length","Cell 3,4 Voltage","Cell 3,4 Capacity by Area","Cell 3,5 Cathode Concentration","Cell 3,5 Anode Concentration","Cell 3,5 Anode SEI Length","Cell 3,5 Voltage","Cell 3,5 Capacity by Area","Cell 4,1 Cathode Concentration","Cell 4,1 Anode Concentration","Cell 4,1 Anode SEI Length","Cell 4,1 Voltage","Cell 4,1 Capacity by Area","Cell 4,2 Cathode Concentration","Cell 4,2 Anode Concentration","Cell 4,2 Anode SEI Length","Cell 4,2 Voltage","Cell 4,2 Capacity by Area","Cell 4,3 Cathode Concentration","Cell 4,3 Anode Concentration","Cell 4,3 Anode SEI Length","Cell 4,3 Voltage","Cell 4,3 Capacity by Area","Cell 4,4 Cathode Concentration","Cell 4,4 Anode Concentration","Cell 4,4 Anode SEI Length","Cell 4,4 Voltage","Cell 4,4 Capacity by Area","Cell 4,5 Cathode Concentration","Cell 4,5 Anode Concentration","Cell 4,5 Anode SEI Length","Cell 4,5 Voltage","Cell 4,5 Capacity by Area","Cell 5,1 Cathode Concentration","Cell 5,1 Anode Concentration","Cell 5,1 Anode SEI Length","Cell 5,1 Voltage","Cell 5,1 Capacity by Area","Cell 5,2 Cathode Concentration","Cell 5,2 Anode Concentration","Cell 5,2 Anode SEI Length","Cell 5,2 Voltage","Cell 5,2 Capacity by Area","Cell 5,3 Cathode Concentration","Cell 5,3 Anode Concentration","Cell 5,3 Anode SEI Length","Cell 5,3 Voltage","Cell 5,3 Capacity by Area","Cell 5,4 Cathode Concentration","Cell 5,4 Anode Concentration","Cell 5,4 Anode SEI Length","Cell 5,4 Voltage","Cell 5,4 Capacity by Area","Cell 5,5 Cathode Concentration","Cell 5,5 Anode Concentration","Cell 5,5 Anode SEI Length","Cell 5,5 Voltage","Cell 5,5 Capacity by Area",Time,Global Time
2,CC-discharge,1,18.717435999839484,-136.319183090575,-27.113720847583686,-27.157995805709515,-27.30544515417137,-27.433557281145802,-27.308464001964662,29075.587767071233,19036.69588448324,5.044337864639367e-09,3.746697831742697,0.5478591532863637,29182.199575894312,19023.81677308916,5.044280248628954e-09,3.742607581613717,0.5484162356019227,29149.826385154713,18937.552476872563,5.043921504052035e-09,3.742395204739028,0.5515344608296553,29152.683033707268,19001.85005866317,5.044188675583148e-09,3.7432366952036613,0.5542915865819429,29141.7471000423,19030.709898485737,5.0443127390731765e-09,3.7436998402533814,0.5518214544188028,29155.375404485072,18953.460617177032,5.043989352822496e-09,3.7419430843319943,0.5478591532863637,29094.57923065023,19020.948431395882,5.0442682409691215e-09,3.746186773837826,0.5484162356019227,29170.267338124337,19011.410465043857,5.044229103664714e-09,3.742821160012132,0.5515344608296553,29122.646376281984,19058.156454905977,5.044413154681699e-09,3.7454607943156444,0.5542915865819429,29189.996776861895,19048.160793000723,5.044385990896491e-09,3.7420146080831667,0.5518214544188028,29145.633763133697,18999.79294824053,5.0441834892224315e-09,3.74314269805956,0.5478591532863637,29183.167982821444,18958.856170552317,5.0440073984214485e-09,3.7414468661623252,0.5484162356019227,29104.198258248558,19039.294208308736,5.044343502246089e-09,3.746042910344831,0.5515344608296553,29103.643250508536,19030.42079987362,5.044303599959544e-09,3.745766959647555,0.5542915865819429,29203.96763702576,18977.343938851922,5.044088375600786e-09,3.740213470660779,0.5518214544188028,29177.9379306817,18995.931407781238,5.044167284845869e-09,3.741743005714566,0.5478591532863637,29095.07592899624,18967.810977153,5.04404498298572e-09,3.7452485585216593,0.5484162356019227,29140.637138010483,19015.440217883395,5.044245722144065e-09,3.74411486386162,0.5515344608296553,29099.29894713659,18875.72684681777,5.043668518097993e-09,3.7433011465496886,0.5542915865819429,29088.236852973077,19122.920748435827,5.044694355072052e-09,3.747546811979008,0.5518214544188028,29179.638943662972,19123.557518770725,5.044692042900061e-09,3.743909379990668,0.5478591532863637,29179.06903282124,18978.12205825049,5.044088310773074e-09,3.741946219703965,0.5484162356019227,29148.905707326572,18915.718913694625,5.0438305189192875e-09,3.742061860881876,0.5515344608296553,29217.68792293707,18949.852933890772,5.043975563968784e-09,3.7396704041229363,0.5542915865819429,29123.172559328228,19001.39466423793,5.044189378543674e-09,3.7439612688631523,0.5518214544188028,72.72727272727273,10006.870038141067
2,CC-discharge,2,18.656521125618625,-136.319183090575,-27.107672653035088,-27.17097717678237,-27.310555928351647,-27.429140396359863,-27.300836936046018,29486.98968321037,18584.68657294889,5.0443378646253396e-09,3.7346806209444368,1.0955499967269575,29603.655787773823,18571.132603372836,5.0442802486206014e-09,3.7303588341018776,1.097193740475578,29568.88855440951,18475.40759347551,5.0439215040693375e-09,3.730178732720859,1.103211239440999,29573.95090411607,18548.761932836693,5.044188675550065e-09,3.7310302873484993,1.108460249991091,29561.48312747511,18576.83169839306,5.044312739163109e-09,3.731531731270828,1.103430554802749,29576.729992970915,18490.918947512688,5.043989352835926e-09,3.7297145321554552,1.0955499967269575,29505.189217197076,18567.90207371956,5.0442682409769665e-09,3.7341319841480156,1.097193740475578,29591.869602587944,18558.562879559362,5.044229103681787e-09,3.730587294436258,1.103211239440999,29540.165271129787,18612.14114824882,5.044413154677135e-09,3.7333432643921802,1.108460249991091,29615.752614098135,18596.49620161452,5.0443859909752496e-09,3.7297453453506604,1.103430554802749,29565.773183860918,18543.114042929432,5.04418348923331e-09,3.7309537158210677,1.0955499967269575,29604.74407050957,18497.969366193538,5.044007398417674e-09,3.729171099079109,1.097193740475578,29517.59044789419,18589.956641999226,5.044343502263215e-09,3.733967350527936,1.103211239440999,29518.790301741854,18580.92153654782,5.044303599955066e-09,3.733681615388144,1.108460249991091,29631.466530931288,18516.69637914212,5.044088375668512e-09,3.727885839236518,1.103430554802749,29602.10695806855,18538.76387379367,5.044167284851903e-09,3.7294802955795543,1.0955499967269575,29505.747400146593,18508.054904306795,5.044044982958713e-09,3.7331723069310714,1.097193740475578,29558.55740538445,18563.09989999304,5.04424572216093e-09,3.7319486116830167,1.103211239440999,29513.903771352383,18406.795928154683,5.043668518116835e-09,3.7311668098960538,1.108460249991091,29501.296742220013,18680.739275756874,5.044694355136584e-09,3.7355346383234194,1.103430554802749,29604.02015460844,18682.539397321278,5.044692042900191e-09,3.7316919611181105,1.0955499967269575,29600.137725392433,18519.66797512045,5.0440883107753844e-09,3.7296869013585514,1.097193740475578,29567.85346854248,18450.82560497458,5.0438305189168274e-09,3.7298391362505554,1.103211239440999,29647.06927074217,18490.233266605024,5.043975564055145e-09,3.727299148593749,1.108460249991091,29540.59115772002,18543.79788800133,5.044189378512766e-09,3.7318235714371983,1.103430554802749,145.45454545454547,10079.597310868341
2,CC-discharge,3,18.597644940576888,-136.319183090575,-27.102705263127476,-27.181582152031826,-27.31475511912428,-27.425585496068308,-27.294555060223107,29896.46391995544,18132.7890154246,5.044337864637481e-09,3.723063228514388,1.6431295716376906,30023.420296776763,18118.24699784549,5.044280248625384e-09,3.7185212997755483,1.646209491271681,29986.152460343084,18013.18921567142,5.043921504063588e-09,3.71837115969952,1.6549820581023718,29993.27116517304,18095.756928035684,5.044188675570628e-09,3.7192329132450475,1.6625483903186482,29979.22944601814,18123.091248855377,5.044312739187463e-09,3.7197705541675066,1.6548991608256693,29996.110267468357,18028.49163586082,5.0439893528334256e-09,3.717895245997234,1.6431295716376906,29914.151037040418,18114.6541190655,5.04426824098239e-09,3.7224791053022583,1.646209491271681,30011.662703772305,18105.643278206884,5.044229103676364e-09,3.7187638880878993,1.6549820581023718,29955.75388892261,18166.207665076967,5.044413154685961e-09,3.7216310083106254,1.6625483903186482,30039.490206249768,18144.96868896032,5.044385991011298e-09,3.7178881522730376,1.6548991608256693,29983.943984433103,18086.548046130672,5.04418348922952e-09,3.7191725199795953,1.6431295716376906,30024.62797414617,18036.87747600822,5.044007398419789e-09,3.717307207418601,1.646209491271681,29929.208705015128,18140.547618016473,5.044343502257737e-09,3.7222948958378903,1.6549820581023718,29932.018041448653,18131.50473585465,5.044303599963951e-09,3.721999703138131,1.6625483903186482,30056.938916998708,18056.188624465925,5.044088375713327e-09,3.7159724340434006,1.6548991608256693,30024.288484032368,18081.70936912628,5.0441672848482704e-09,3.717628941026839,1.6431295716376906,29914.770457797284,18048.094248787893,5.044044982955132e-09,3.7214984752103177,1.646209491271681,29974.684309522134,18110.68764690494,5.044245722155429e-09,3.7201895890252406,1.6549820581023718,29926.59179087062,17937.951036947616,5.043668518122105e-09,3.7194368100986557,1.6625483903186482,29912.398570018864,18238.69200371438,5.044694355167789e-09,3.7239227695178325,1.6548991608256693,30026.412869916036,18241.63031243867,5.0446920429001336e-09,3.719885005058831,1.6431295716376906,30019.516270568678,18061.009888678305,5.044088310773822e-09,3.717838852870162,1.646209491271681,29985.003457380488,17985.85836476816,5.0438305189083025e-09,3.718025407926337,1.6549820581023718,30074.465498894653,18030.69791858487,5.043975564072571e-09,3.7153445057844294,1.6625483903186482,29956.03103272007,18086.33999089555,5.044189378537318e-09,3.72009103057511,1.6548991608256693,218.1818181818182,10152.324583595613
2,CC-discharge,4,18.540390324393858,-136.319183090575,-27.098495157632687,-27.19052148435767,-27.318315206223666,-27.422635572185875,-27.2892156701751,30305.85687497987,17680.9637130873,5.044337864690756e-09,3.7117634378467033,2.190616444574662,30443.30465831522,17665.20751635309,5.044280248619359e-09,3.707010936318138,2.1954226593160193,30403.452707505963,17550.908582461823,5.043921504036449e-09,3.7068889969034826,2.206831253307907,30412.528243351462,17642.80222542329,5.044188675525342e-09,3.7077608928375327,2.216570825351519,30396.87601112819,17669.442150860177,5.0443127391539375e-09,3.7083330156262155,2.2062503803246414,30415.407293870616,17566.13826302838,5.043989352838412e-09,3.7064017300731447,2.190616444574662,30323.229625000375,17661.252165331858,5.044268240952969e-09,3.7111455282101162,2.1954226593160193,30431.49236646375,17652.662673885134,5.044229103650319e-09,3.7072670295756707,2.206831253307907,30371.279886118085,17720.32369886407,5.0444131546825e-09,3.710240793158044,2.216570825351519,30463.126614315075,17693.532082318165,5.0443859910273065e-09,3.706358900212939,2.2062503803246414,30402.03177699382,17630.055050968964,5.044183489237331e-09,3.7077157274694454,2.190616444574662,30444.631764408306,17575.62892162592,5.044007398413627e-09,3.70577121197869,2.1954226593160193,30340.862811662588,17691.078063898367,5.044343502231547e-09,3.7109427016813843,2.206831253307907,30345.18351629378,17682.13783891197,5.044303599961626e-09,3.710638348792397,2.216570825351519,30482.309704729145,17595.773583793507,5.044088375765674e-09,3.7043889750586425,2.2062503803246414,30446.386205845152,17624.72794420489,5.044167284850327e-09,3.706105018261109,2.190616444574662,30323.910301049378,17587.977313429466,5.044044982994484e-09,3.7101445103726785,2.1954226593160193,30390.847455863164,17658.214459181585,5.0442457221285415e-09,3.7087543689686533,2.206831253307907,30339.217626851634,17469.158206808122,5.043668518153622e-09,3.7080285194662337,2.216570825351519,30323.4022310195,17796.733729027655,5.0446943551268125e-09,3.7126287283829416,2.2062503803246414,30448.721739151002,17800.79172576506,5.0446920428998606e-09,3.7084044107434564,2.190616444574662,30439.014558079125,17602.19596496759,5.044088310780503e-09,3.7063181375142364,2.1954226593160193,30402.189777526393,17520.828498916486,5.043830518882973e-09,3.7065372272646675,2.206831253307907,30501.797327287684,17571.213597890295,5.04397556408434e-09,3.7037217701396528,2.216570825351519,30371.371705041332,17628.974193765913,5.044189378475942e-09,3.70868070511312,2.2062503803246414,290.90909090909093,10225.051856322885
2,CC-discharge,5,18.484622419634825,-136.319183090575,-27.094903761035763,-27.198109059895824,-27.321351763073196,-27.4201688743414,-27.284649632228806,30715.194211868788,17229.200071970616,5.044337864728948e-09,3.700754546369671,2.738024514460202,30863.304627347137,17212.037731476863,5.044280248601603e-09,3.6958006212937162,2.7448027658236307,30820.797875081986,17088.57502770646,5.043921504055817e-09,3.6957052804554653,2.7587470812806023,30831.746239037253,17189.88961632423,5.044188675499737e-09,3.696587187366135,2.770538547033613,30814.451308506978,17215.87118345699,5.044312739137702e-09,3.69719217391763,2.757501544995388,30834.64735661839,17103.847988196856,5.043989352846462e-09,3.695207028138043,2.738024514460202,30732.420845281085,17207.719803959848,5.044268240950016e-09,3.700104442217312,2.7448027658236307,30851.367221848235,17199.630212678352,5.044229103667959e-09,3.696069628571788,2.7587470812806023,30786.767148626797,17274.481169074363,5.0444131546659055e-09,3.6991456519255546,2.770538547033613,30886.690732534822,17242.173225217593,5.0443859909537065e-09,3.6951304551465234,2.757501544995388,30820.062770180564,17173.624354034797,5.044183489246544e-09,3.696556385542254,2.738024514460202,30864.75119504632,17114.247702763372,5.044007398400726e-09,3.6945360368126017,2.7448027658236307,30752.56123094269,17241.557054837074,5.044343502248559e-09,3.699883898090321,2.7587470812806023,30758.310476495888,17232.812702064435,5.044303599943286e-09,3.6995706815145537,2.770538547033613,30907.607906657326,17135.437838990765,5.044088375705815e-09,3.6931083316585,2.757501544995388,30868.426583514374,17167.8088841673,5.0441672848652285e-09,3.694881457668423,2.738024514460202,30733.162793487754,17127.72803906724,5.044044982997195e-09,3.699083640701835,2.7448027658236307,30807.055400213794,17205.68947266178,5.044245722146805e-09,3.697615963876628,2.7587470812806023,30751.8049984942,17000.408942034275,5.043668518125483e-09,3.6969151909513327,2.770538547033613,30734.335757842277,17354.851571458184,5.044694355122896e-09,3.701625711552125,2.757501544995388,30870.973235557347,17360.013300940154,5.044692042899871e-09,3.6972230019164325,2.738024514460202,30858.628346784393,17143.250077025947,5.044088310783798e-09,3.69509767860936,2.7448027658236307,30819.42100582176,17055.745396789345,5.043830518990473e-09,3.695347648640621,2.7587470812806023,30929.08932047236,17111.771977512726,5.043975564064385e-09,3.692403707877248,2.770538547033613,30786.641503111685,17171.687167344047,5.0441893785146134e-09,3.6975657473600454,2.757501544995388,363.6363636363637,10297.77912905016
2,CC-discharge,6,18.43023728098341,-136.319183090575,-27.091827046061116,-27.204582176414835,-27.323951274164568,-27.418091988776023,-27.280730605158446,31124.484982295293,16777.489217228103,5.044337864704573e-09,3.690015899810146,3.285365229683402,31283.40435201755,16758.756888229505,5.044280248601632e-09,3.684869498364705,3.294324899523738,31238.182615375168,16626.196199176116,5.043921504073755e-09,3.684799219902355,3.3107198392324984,31250.932421693273,16737.012402079006,5.04418867548128e-09,3.685690978477373,3.3244603739337886,31231.96653871024,16762.36723500046,5.044312739119647e-09,3.686327253922979,3.3086670019386935,31253.839726363636,16641.61172972492,5.043989352844503e-09,3.684290350859752,3.285365229683402,31141.70925397723,16754.07629535991,5.044268240957239e-09,3.6893351357891278,3.294324899523738,31271.281889815036,16746.553388501485,5.044229103683722e-09,3.6851508440151033,3.3107198392324984,31202.222881218408,16828.67348161588,5.044413154661895e-09,3.688324804378723,3.3244603739337886,31310.193922102233,16790.881060205418,5.0443859909551044e-09,3.6841819517057464,3.3086670019386935,31238.046207909272,16717.246988797167,5.044183489244799e-09,3.6856737127083203,3.285365229683402,31284.970409696387,16652.75341315237,5.044007398408976e-09,3.6835808414098032,3.294324899523738,31164.298687514452,16791.99202666318,5.0443435022610625e-09,3.68909774986598,3.3107198392324984,31171.406085896288,16783.522679711674,5.044303599936934e-09,3.6887759667049718,3.3244603739337886,31332.84493048937,16675.170112687694,5.0440883757081675e-09,3.6821096340071398,3.3086670019386935,31290.418949615727,16710.943212889575,5.04416728486583e-09,3.683937421851442,3.285365229683402,31142.512488894376,16667.365971362484,5.044044982973608e-09,3.6882951681368654,3.294324899523738,31223.302809449935,16753.12017286608,5.044245722161373e-09,3.686753580740226,3.3107198392324984,31164.361060282416,16531.696309739687,5.043668518116945e-09,3.6860761266667295,3.3244603739337886,31145.2101728918,16913.034705714763,5.044694355210811e-09,3.690893016211076,3.3086670019386935,31293.176696378454,16919.286378920053,5.044692042901588e-09,3.686319895753748,3.285365229683402,31278.34179940501,16684.191715162604,5.0440883107803095e-09,3.6841566372829075,3.294324899523738,31236.691796030642,16590.616751639274,5.043830519046101e-09,3.684435886459746,3.3107198392324984,31356.348887919055,16652.366262227202,5.04397556408505e-09,3.6813694047556123,3.3244603739337886,31201.85156564699,16714.467708947785,5.044189378490005e-09,3.686725425136469,3.3086670019386935,436.3636363636364,10370.506401777431
2,CC-discharge,7,18.37715257436552,-136.319183090575,-27.089185839030034,-27.210123408262437,-27.32617932846336,-27.416331345267984,-27.27736316955118,31533.735858313677,16325.823659815233,5.044337864766474e-09,3.679531092283304,3.8326481881186663,31703.589573086392,16305.381037376104,5.044280248578469e-09,3.674201092591186,3.843968390278054,31655.601368112904,16163.778574954573,5.043921504039793e-09,3.6741543278497275,3.8627413604711647,31670.09172212625,16284.165151657975,5.044188675449678e-09,3.6750557991499364,3.8783434379140314,31649.43023592119,16308.920861756027,5.0443127390630005e-09,3.675721793012116,3.8597588582488918,31672.9912365714,16179.421824064604,5.043989352871814e-09,3.673635202172634,3.8326481881186663,31551.08095881213,16300.337703139407,5.04426824096314e-09,3.678821180485893,3.843968390278054,31691.23077638865,16293.438549113724,5.044229103653783e-09,3.674494204737378,3.8627413604711647,31617.651970819177,16382.895290238786,5.0444131546485116e-09,3.677761817501361,3.8783434379140314,31733.644839596276,16339.64618960538,5.044385990854777e-09,3.6734969009589884,3.8597588582488918,31655.988903937683,16260.915388844265,5.044183489278791e-09,3.675051237801792,3.8326481881186663,31705.275145062802,16191.162394398303,5.04400739838957e-09,3.6728891288196666,3.843968390278054,31576.069696336708,16342.38927793399,5.0443435022318126e-09,3.678567832741581,3.8627413604711647,31584.475203659465,16334.262383842864,5.044303599921431e-09,3.678237779808411,3.8783434379140314,31758.02946824502,16214.960820301476,5.04408837562305e-09,3.6713763626790654,3.8597588582488918,31712.370183258317,16254.12335586373,5.044167284883435e-09,3.673256417820004,3.8326481881186663,31551.945492912473,16206.907411828224,5.044044982928761e-09,3.677762646648004,3.843968390278054,31639.584138450173,16300.512900443031,5.044245722129797e-09,3.6761507659494277,3.8627413604711647,31576.890665034443,16063.01468899162,5.043668518083153e-09,3.6754948392905273,3.8783434379140314,31556.03387461015,16471.27393143408,5.04469435517671e-09,3.680414237520876,3.8597588582488918,31715.339004164965,16478.603652766717,5.0446920429002006e-09,3.675678624287787,3.8326481881186663,31698.14066981228,16225.037134726166,5.044088310787405e-09,3.6734785258207707,3.843968390278054,31653.996589397953,16125.449080075465,5.043830519025823e-09,3.6737854430874055,3.8627413604711647,31783.581055400326,16192.990942712537,5.043975564088474e-09,3.6706023386152853,3.8783434379140314,31617.010379711748,16257.30629747143,5.044189378447494e-09,3.676143280194475,3.8597588582488918,509.0909090909091,10443.233674504705
2,CC-discharge,8,18.32530173088349,-136.319183090575,-27.08691807368798,-27.214878086229312,-27.32808711328329,-27.414826446728704,-27.2744733706457,31942.95277741396,15874.196666429889,5.04433786477826e-09,3.669286837041712,4.379881560974404,32123.847538953356,15851.924388622734,5.0442802486025e-09,3.663782128264172,4.393715880121405,32073.04900514679,15701.328004705496,5.043921504020664e-09,3.663757240553824,4.414804657862545,32089.228249645457,15831.343255143056,5.044188675487012e-09,3.664668360567852,4.432193516621068,32066.850089945106,15855.523493977009,5.044312739109819e-09,3.665362475487416,4.410787510170072,32092.107968372336,15717.271381020188,5.04398935286018e-09,3.6632281961395106,4.379881560974404,31960.523536348875,15846.518248373459,5.044268240993353e-09,3.668549292421268,4.393715880121405,32111.20872233719,15840.291426497177,5.044229103639872e-09,3.664086430318327,4.414804657862545,32033.058490168452,15937.142056986711,5.044413154659967e-09,3.667443455229787,4.432193516621068,32157.05128510912,15888.460085466355,5.0443859909165355e-09,3.6630620017639064,4.410787510170072,32073.896921858715,15804.622751314533,5.044183489266483e-09,3.6646756288306834,4.379881560974404,32125.652645918395,15729.489113686835,5.044007398392706e-09,3.662447553673723,4.393715880121405,31987.869198645774,15892.754496203084,5.044343502215411e-09,3.668280891759538,4.414804657862545,31997.521879388503,15885.02724105465,5.044303599931571e-09,3.6679428627125223,4.432193516621068,32183.16935194964,15754.801264272077,5.044088375693333e-09,3.660895142872387,4.410787510170072,32134.286406191488,15797.342502948992,5.0441672848642516e-09,3.6628251083428065,4.379881560974404,31961.44938024536,15746.366792156601,5.04404498290552e-09,3.6674727358707866,4.393715880121405,32055.894273039616,15847.873380954,5.044245722112046e-09,3.6657942418722724,4.414804657862545,31989.39785706383,15594.35930868069,5.043668518071845e-09,3.6651578875642805,4.432193516621068,31966.814430492403,16029.56089971678,5.0446943552442374e-09,3.670176142334585,4.410787510170072,32137.46628372875,16037.958552907,5.044692042899576e-09,3.665285960528775,4.379881560974404,32118.012218130472,15765.800726539697,5.044088310780785e-09,3.6630500206535377,4.393715880121405,32071.33025917596,15660.24826655086,5.043830519026054e-09,3.663382926379526,4.414804657862545,32210.790011369114,15733.641342595894,5.043975564088851e-09,3.660089164809045,4.432193516621068,32032.125592654746,15800.194292957147,5.04418937852257e-09,3.665805968425193,4.410787510170072,581.8181818181819,10515.960947231977
2,CC-discharge,9,18.274629399111436,-136.319183090575,-27.084979192682297,-27.21895462322004,-27.329711008807102,-27.413528624392146,-27.272009641473414,32352.140633066803,15422.60270365512,5.044337864787992e-09,3.6592720866097106,4.927072442452892,32544.167937653456,15398.398391483714,5.044280248591139e-09,3.6536016132012947,4.943552574156247,32490.521256599357,15238.849330390118,5.0439215040214446e-09,3.6535967966865597,4.9669036287927515,32508.345123569237,15378.543202672772,5.0441886754729485e-09,3.6545176419858794,4.9860152850162285,32484.232522452978,15402.168002066755,5.044312739178164e-09,3.6552382253532403,4.961762086050063,32511.19493362047,15255.15473823896,5.0439893528742536e-09,3.653058131269057,4.927072442452892,32370.026940002408,15392.62938973687,5.04426824100801e-09,3.6585084479120513,4.943552574156247,32531.211431901935,15387.116765204104,5.044229103638541e-09,3.653916517244567,4.9669036287927515,32448.44553082477,15491.410326788555,5.044413154653507e-09,3.657358789167151,4.9860152850162285,32580.419772410307,15437.315652963307,5.044385990943802e-09,3.6528662189459284,4.961762086050063,32491.7752590723,15348.363485625883,5.044183489281886e-09,3.654535780346429,4.927072442452892,32546.092597365194,15267.745227997138,5.04400739837633e-09,3.652244993134608,4.943552574156247,32399.69298233699,15443.092389248042,5.044343502216109e-09,3.658225956676045,4.9669036287927515,32410.54918707932,15435.813769287024,5.0443035999226565e-09,3.657880236882236,4.9860152850162285,32608.271122040464,15294.684208668496,5.044088375698751e-09,3.6506548039453834,4.961762086050063,32556.172663746256,15340.59505758224,5.044167284873956e-09,3.6526323866854993,4.927072442452892,32371.014102803234,15285.755740727545,5.044044982879788e-09,3.657414306018967,4.943552574156247,32472.228954976134,15395.206353636619,5.044245722111104e-09,3.655673004607838,4.9669036287927515,32401.88570635205,15125.726536218846,5.0436685180720375e-09,3.6550539591093725,4.9860152850162285,32377.558160068642,15587.888664700862,5.0446943552700264e-09,3.660167796943297,4.961762086050063,32559.563582924227,15597.345680475746,5.044692042900024e-09,3.655131014200741,4.927072442452892,32537.946141876346,15306.494086052782,5.044088310783483e-09,3.6528600388445174,4.943552574156247,32488.6885366527,15195.019181822188,5.043830518998688e-09,3.653217123896428,4.9669036287927515,32637.978935221032,15274.31390141943,5.043975564093256e-09,3.6498187719667987,4.9860152850162285,32447.20359069145,15343.124507396122,5.044189378490152e-09,3.6557023539235893,4.961762086050063,654.5454545454546,10588.68821995925
2,CC-discharge,10,18.225087711797972,-136.319183090575,-27.08333725633359,-27.222435896117542,-27.331076628036428,-27.412396330108418,-27.269936979979008,32761.3038299977,14971.03681164808,5.044337864825845e-09,3.649477310082483,5.474227154059113,32964.54174276235,14944.813036695106,5.044280248577979e-09,3.6436500919219537,5.493465609705112,32908.01424845287,14776.346924628215,5.043921504020608e-09,3.6436632765804697,5.519032796841676,32927.44483073245,14925.762187021825,5.044188675462651e-09,3.6445941463600393,5.53981250677886,32901.583409514344,14948.847893804252,5.0443127391664684e-09,3.645339461069803,5.512690839802108,32930.25664360051,14793.066820307962,5.043989352883916e-09,3.6431152239765963,5.474227154059113,32779.58237564434,14938.681125959209,5.044268241004099e-09,3.6486891586096575,5.493465609705112,32951.23500758254,14933.918849886884,5.0442291036386945e-09,3.6439749927417937,5.519032796841676,32863.815557491915,15045.697336240335,5.0444131546532885e-09,3.647498475506276,5.53981250677886,33003.75626184391,14986.206431538554,5.044385990920184e-09,3.642900029174619,5.512690839802108,32909.62841385269,14892.132580697276,5.0441834892919775e-09,3.64462206234996,5.474227154059113,32966.585970410924,14805.940909097722,5.044007398370585e-09,3.642271782416538,5.493465609705112,32811.537225807464,14993.407208510458,5.044343502215831e-09,3.6483936200093545,5.519032796841676,32823.55957743416,14986.619183549798,5.0443035999227136e-09,3.6480404792132193,5.53981250677886,33033.34076326344,14834.603064441388,5.04408837570135e-09,3.6406456031903582,5.512690839802108,32978.03349734021,14883.876003319836,5.044167284883405e-09,3.642668615734911,5.474227154059113,32780.63086514051,14825.084404354822,5.044044982864839e-09,3.647577698751354,5.493465609705112,32888.58432079778,14942.51609834366,5.044245722108416e-09,3.645777586648456,5.519032796841676,32814.356660400066,14657.113466222418,5.043668518052813e-09,3.645173104384363,5.53981250677886,32788.27084594656,15146.250901473899,5.044694355316433e-09,3.6503798570702495,5.512690839802108,32981.63544544081,15156.760196235302,5.044692042898895e-09,3.645204499654023,5.474227154059113,32957.93342292477,14847.127331343887,5.0440883107855364e-09,3.642898980098471,5.493465609705112,32906.06754886786,14729.766224513462,5.043830518981324e-09,3.6432782358179003,5.519032796841676,33065.15036168605,14815.00577148961,5.043975564142939e-09,3.6397815063340753,5.53981250677886,32862.25021744938,14886.09039537728,5.044189378499403e-09,3.645822761292944,5.512690839802108,727.2727272727274,10661.415492686523
